File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's	Naive
366.627	50.777	393.291	84.4961
366.644	50.7793	393.309	84.5
366.661	50.7817	393.327	84.5039
366.678	50.784	393.345	84.5078
366.695	50.7864	393.364	84.5117
366.712	50.7887	393.382	84.5156
366.729	50.7911	393.4	84.5195
366.746	50.7934	393.418	84.5234
366.763	50.7958	393.436	84.5273
366.78	50.7981	393.455	84.5313
366.797	50.8005	393.473	84.5352
366.814	50.8028	393.491	84.5391
366.831	50.8052	393.509	84.543
366.847	50.8075	393.527	84.5469
366.864	50.8099	393.545	84.5508
366.881	50.8122	393.564	84.5547
366.898	50.8146	393.582	84.5586
366.915	50.8169	393.6	84.5625
366.932	50.8192	393.618	84.5664
366.949	50.8216	393.636	84.5703
366.966	50.8239	393.655	84.5742
366.983	50.8263	393.673	84.5781
367	50.8286	393.691	84.582
367.017	50.831	393.709	84.5859
367.034	50.8333	393.727	84.5898
367.051	50.8357	393.745	84.5938
367.068	50.838	393.764	84.5977
367.085	50.8404	393.782	84.6016
367.102	50.8427	393.8	84.6055
367.119	50.8451	393.818	84.6094
367.136	50.8474	393.836	84.6133
367.153	50.8498	393.855	84.6172
367.169	50.8521	393.873	84.6211
367.186	50.8545	393.891	84.625
367.203	50.8568	393.909	84.6289
367.22	50.8592	393.927	84.6328
367.237	50.8615	393.945	84.6367
367.254	50.8638	393.964	84.6406
367.271	50.8662	393.982	84.6445
367.288	50.7494	394	84.6484
367.305	50.7518	394.018	84.6523
367.322	50.7541	394.036	84.6563
367.339	50.7564	394.055	84.6602
367.356	50.7588	394.073	84.6641
367.373	50.7611	394.091	84.668
367.39	50.7635	394.109	84.6719
367.407	50.7658	394.127	84.6758
367.424	50.7681	394.145	84.6797
367.441	50.7705	394.164	84.6836
367.458	50.7728	394.182	84.6875
367.475	50.7752	394.2	84.3619
367.492	50.7775	394.218	84.3658
367.508	50.7799	394.236	84.3696
367.525	50.7822	394.255	84.3735
367.542	50.7845	394.273	84.3774
367.559	50.7869	394.291	84.3813
367.576	50.7892	394.309	84.3852
367.593	50.7916	394.327	84.3891
367.61	50.7939	394.345	84.393
367.627	50.7963	394.364	84.3969
367.644	50.7986	394.382	84.4008
367.661	50.8009	394.4	84.4047
367.678	50.8033	394.418	84.4086
367.695	50.8056	394.436	84.4125
367.712	50.808	394.455	84.4163
367.729	50.8103	394.473	84.4202
367.746	50.8126	394.491	84.4241
367.763	50.815	394.509	84.428
367.78	50.8173	394.527	84.4319
367.797	50.8197	394.545	84.1085
367.814	50.822	394.564	84.1124
367.831	50.8244	394.582	84.1163
367.847	50.8267	394.6	84.1202
367.864	50.829	394.618	84.124
367.881	50.8314	394.636	84.1279
367.898	50.8337	394.655	84.1318
367.915	50.8361	394.673	84.1357
367.932	50.8384	394.691	84.1395
367.949	50.8407	394.709	84.1434
367.966	50.8431	394.727	84.1473
367.983	50.8454	394.745	84.1512
368	50.8478	394.764	84.155
368.017	50.8501	394.782	84.1589
368.034	50.8525	394.8	84.1628
368.051	50.8548	394.818	84.1667
368.068	50.8571	394.836	84.1705
368.085	50.8595	394.855	84.1744
368.102	50.8618	394.873	84.1783
368.119	50.8642	394.891	84.1822
368.136	50.8665	394.909	84.186
368.153	50.8689	394.927	84.1899
368.169	50.8712	394.945	84.1938
368.186	50.8735	394.964	84.1977
368.203	50.8759	394.982	84.2016
368.22	50.8782	395	84.2054
368.237	50.8806	387.964	84.2093
368.254	50.8829	387.982	84.2132
368.271	50.8852	388	84.2171
368.288	50.8876	388.018	84.2209
368.305	50.8899	388.036	84.2248
368.322	50.8923	388.054	84.2287
368.339	50.8946	388.071	84.2326
368.356	50.897	388.089	84.2364
368.373	50.8993	388.107	84.2403
368.39	50.9016	388.125	84.2442
368.407	50.904	388.143	84.2481
368.424	50.9063	388.161	84.2519
368.441	50.9087	388.179	84.2558
368.458	50.911	388.196	84.2597
368.475	50.9133	388.214	84.2636
368.492	50.9157	388.232	84.2674
368.508	50.918	388.25	84.2713
368.525	50.9204	388.268	84.2752
368.542	50.9227	388.286	84.2791
368.559	50.9251	388.304	84.2829
368.576	50.9274	388.321	84.2868
368.593	50.9297	388.339	84.2907
368.61	50.9321	388.357	84.2946
368.627	50.9344	388.375	84.2984
368.644	50.9368	388.393	84.3023
368.661	50.9391	388.411	84.3062
368.678	50.9415	388.429	84.3101
368.695	50.9438	388.446	84.314
368.712	50.9461	388.464	84.3178
368.729	50.9485	388.482	84.3217
368.746	50.9508	388.5	84.3256
368.763	50.9532	388.518	84.3295
368.78	50.9555	388.536	84.3333
368.797	50.9578	388.554	84.3372
368.814	50.9602	388.571	84.3411
368.831	50.9625	388.589	84.345
368.847	50.9649	388.607	84.3488
368.864	50.9672	388.625	84.3527
368.881	50.9696	388.643	84.3566
368.898	50.9719	388.661	84.3605
368.915	50.9742	388.679	84.3643
368.932	50.9766	388.696	84.3682
368.949	50.9789	388.714	84.3721
368.966	50.9813	388.732	84.376
368.983	50.9836	388.75	84.3798
369	50.9859	388.768	84.3837
369.017	50.9883	388.786	84.3876
369.034	50.9906	388.804	84.3915
369.051	50.993	388.821	84.3953
369.068	50.9953	388.839	84.3992
369.085	50.9977	388.857	84.4031
369.102	51	388.875	84.407
369.119	51.0023	388.893	84.4109
369.136	51.0047	388.911	84.4147
369.153	51.007	388.929	84.0927
369.169	51.0094	388.946	84.0965
369.186	51.0117	388.964	84.1004
369.203	51.0141	388.982	84.1042
369.22	51.0164	389	84.1081
369.237	51.0187	389.018	84.112
369.254	51.0211	389.036	84.1158
369.271	51.0234	389.054	84.1197
369.288	51.0258	389.071	84.1236
369.305	51.0281	389.089	84.1274
369.322	51.0304	389.107	84.1313
369.339	51.0328	389.125	84.1351
369.356	51.0351	389.143	84.139
369.373	51.0375	389.161	84.1429
369.39	50.9206	389.179	84.1467
369.407	50.9229	389.196	84.1506
369.424	50.9252	389.214	84.1544
369.441	50.9276	389.232	84.1583
369.458	50.9299	389.25	84.1622
369.475	50.9322	389.268	84.166
369.492	50.9346	389.286	84.1699
369.508	50.9369	389.304	84.1737
369.525	50.9393	389.321	84.1776
369.542	50.9416	389.339	84.1815
369.559	50.9439	389.357	84.1853
369.576	50.9463	389.375	84.1892
369.593	50.9486	389.393	84.1931
369.61	50.9509	389.411	84.1969
369.627	50.9533	389.429	84.2008
369.644	50.9556	389.446	84.2046
369.661	50.9579	389.464	84.2085
369.678	50.9603	389.482	84.2124
369.695	50.9626	389.5	84.2162
369.712	50.965	389.518	84.2201
369.729	50.9673	389.536	84.2239
369.746	50.9696	389.554	84.2278
369.763	50.972	389.571	84.2317
369.78	50.9743	389.589	84.2355
369.797	50.9766	389.607	84.2394
369.814	50.979	389.625	84.2432
369.831	50.9813	389.643	84.2471
369.847	50.9836	389.661	84.251
369.864	50.986	389.679	84.2548
369.881	50.9883	389.696	84.2587
369.898	50.9907	389.714	84.2625
369.915	50.993	389.732	84.2664
369.932	50.9953	389.75	84.2703
369.949	50.9977	389.768	84.2741
369.966	51	389.786	84.278
369.983	51.0023	389.804	84.2819
370	51.0047	389.821	84.2857
370.017	51.007	389.839	84.2896
370.034	51.0093	389.857	84.2934
370.051	51.0117	389.875	84.2973
370.068	51.014	389.893	84.3012
370.085	51.0164	389.911	84.305
370.102	51.0187	389.929	84.3089
370.119	50.9021	389.946	84.3127
370.136	50.9044	389.964	84.3166
370.153	50.9068	389.982	84.3205
370.169	50.9091	390	84.3243
370.186	50.9114	390.018	84.3282
370.203	50.9138	390.036	84.332
370.22	50.9161	390.054	84.3359
370.237	50.9184	390.071	84.3398
370.254	50.9207	390.089	84.3436
370.271	50.9231	390.107	84.3475
370.288	50.9254	390.125	84.3514
370.305	50.9277	390.143	84.3552
370.322	50.9301	390.161	84.3591
370.339	50.9324	390.179	84.3629
370.356	50.9347	390.196	84.3668
370.373	50.9371	390.214	84.3707
370.39	50.9394	390.232	84.3745
370.407	50.9417	390.25	84.3784
370.424	50.9441	390.268	84.3822
370.441	50.9464	390.286	84.3861
370.458	50.9487	390.304	84.39
370.475	50.951	390.321	84.3938
370.492	50.9534	390.339	84.3977
370.508	50.9557	390.357	84.4015
370.525	50.958	390.375	84.4054
370.542	50.9604	390.393	84.4093
370.559	50.9627	390.411	84.4131
370.576	50.965	390.429	84.417
370.593	50.9674	390.446	84.4208
370.61	50.9697	390.464	84.4247
370.627	50.972	390.482	84.4286
370.644	50.9744	390.5	84.4324
370.661	50.9767	390.518	84.4363
370.678	50.979	390.536	84.4402
370.695	50.9814	390.554	84.444
370.712	50.9837	390.571	84.4479
370.729	50.986	390.589	84.4517
370.746	50.9883	390.607	84.4556
370.763	50.9907	390.625	84.4595
370.78	50.993	390.643	84.4633
370.797	50.9953	390.661	84.4672
370.814	50.9977	390.679	84.471
370.831	51	390.696	84.4749
370.847	51.0023	390.714	84.4788
370.864	51.0047	390.732	84.4826
370.881	51.007	390.75	84.1615
370.898	51.0093	390.768	84.1654
370.915	51.0117	390.786	84.1692
370.932	51.014	390.804	84.1731
370.949	51.0163	390.821	84.1769
370.966	51.0186	390.839	84.1808
370.983	51.021	390.857	84.1846
371	51.0233	390.875	84.1885
371.017	51.0256	390.893	84.1923
371.034	51.028	390.911	84.1962
371.051	51.0303	390.929	84.2
371.068	51.0326	390.946	84.2038
371.085	51.035	390.964	84.2077
371.102	51.0373	390.982	84.2115
371.119	51.0396	391	84.2154
371.136	51.042	391.018	84.2192
371.153	51.0443	391.036	84.2231
371.169	51.0466	391.054	84.2269
371.186	51.049	391.071	84.2308
371.203	51.0513	391.089	84.2346
371.22	51.0536	391.107	84.2385
371.237	51.0559	391.125	84.2423
371.254	51.0583	391.143	84.2462
371.271	51.0606	391.161	84.25
371.288	51.0629	391.179	84.2538
371.305	51.0653	391.196	84.2577
371.322	51.0676	391.214	84.2615
371.339	51.0699	391.232	84.2654
371.356	51.0723	391.25	84.2692
371.373	51.0746	391.268	84.2731
371.39	51.0769	391.286	84.2769
371.407	51.0793	391.304	84.2808
371.424	51.0816	391.321	84.2846
371.441	51.0839	391.339	84.2885
371.458	51.0862	391.357	84.2923
371.475	51.0886	391.375	84.2962
371.492	51.0909	391.393	84.3
371.508	51.0932	391.411	84.3038
371.525	51.0956	391.429	84.3077
371.542	51.0979	391.446	84.3115
371.559	51.1002	391.464	84.3154
371.576	51.1026	391.482	84.3192
371.593	51.1049	391.5	84.3231
371.61	51.1072	391.518	84.3269
371.627	51.1096	391.536	84.3308
371.644	51.1119	391.554	84.3346
371.661	51.1142	391.571	84.3385
371.678	51.1166	391.589	84.3423
371.695	51.1189	391.607	84.3462
371.712	51.1212	391.625	84.35
371.729	51.1235	391.643	84.3538
371.746	51.1259	391.661	84.3577
371.763	51.1282	391.679	84.3615
371.78	51.1305	391.696	84.3654
371.797	51.1329	391.714	84.3692
371.814	51.1352	391.732	84.3731
371.831	51.1375	391.75	84.3769
371.847	51.1399	391.768	84.3808
371.864	51.1422	391.786	84.3846
371.881	51.1445	391.804	84.3885
371.898	51.1469	391.821	84.3923
371.915	51.1492	391.839	84.3962
371.932	51.1515	391.857	84.4
371.949	51.1538	391.875	84.4038
371.966	51.1562	391.893	84.4077
371.983	51.1585	391.911	84.4115
372	51.1608	391.929	84.4154
372.017	51.1632	391.946	84.4192
372.034	51.1655	391.964	84.4231
372.051	51.1678	391.982	84.4269
372.068	51.1702	392	84.4308
372.085	51.1725	392.018	84.4346
372.102	51.1748	392.036	84.4385
372.119	51.1772	392.054	84.4423
372.136	51.1795	392.071	84.4462
372.153	51.1818	392.089	84.45
372.169	51.1841	392.107	84.4538
372.186	51.1865	392.125	84.4577
372.203	51.1888	392.143	84.4615
372.22	51.1911	392.161	84.4654
372.237	51.1935	392.179	84.4692
372.254	51.1958	392.196	84.4731
372.271	51.1981	392.214	84.4769
372.288	51.2005	392.232	84.4808
372.305	51.2028	392.25	84.4846
372.322	51.2051	392.268	84.4885
372.339	51.2075	392.286	84.4923
372.356	51.2098	392.304	84.4962
372.373	51.2121	392.321	84.5
372.39	51.2145	392.339	84.5038
372.407	51.2168	392.357	84.5077
372.424	51.2191	392.375	84.5115
372.441	51.2214	392.393	84.5154
372.458	51.2238	392.411	84.5192
372.475	51.2261	392.429	84.1992
372.492	51.2284	392.446	84.2031
372.508	51.2308	392.464	84.2069
372.525	51.2331	392.482	84.2107
372.542	51.2354	392.5	84.2146
372.559	51.2378	392.518	84.2184
372.576	51.2401	392.536	84.2222
372.593	51.2424	392.554	84.2261
372.61	51.2448	392.571	84.2299
372.627	51.2471	392.589	83.9122
372.644	51.2494	392.607	83.916
372.661	51.2517	392.625	83.9198
372.678	51.2541	392.643	83.6046
372.695	51.2564	392.661	83.6084
372.712	51.2587	392.679	83.6122
372.729	51.2611	392.696	83.616
372.746	51.2634	392.714	83.6198
372.763	51.2657	392.732	83.6236
372.78	51.2681	392.75	83.6274
372.797	51.2704	392.768	83.6312
372.814	51.2727	392.786	83.635
372.831	51.2751	392.804	83.6388
372.847	51.2774	392.821	83.6426
372.864	51.2797	392.839	83.6464
372.881	51.2821	392.857	83.6502
372.898	51.2844	392.875	83.654
372.915	51.2867	392.893	83.6578
372.932	51.289	392.911	83.6616
372.949	51.2914	392.929	83.6654
372.966	51.2937	392.946	83.6692
372.983	51.296	392.964	83.673
373	51.2984	392.982	83.6768
373.017	51.3007	393	83.6806
373.034	51.303	393.018	83.6844
373.051	51.3054	393.036	83.6882
373.068	51.3077	393.054	83.692
373.085	51.31	393.071	83.6958
373.102	51.3124	393.089	83.6996
373.119	51.3147	393.107	83.7034
373.136	51.317	393.125	83.7072
373.153	51.3193	393.143	83.711
373.169	51.3217	393.161	83.7148
373.186	51.324	393.179	83.7186
373.203	51.3263	393.196	83.7224
373.22	51.3287	393.214	83.7262
373.237	51.331	393.232	83.73
373.254	51.3333	393.25	83.7338
373.271	51.3357	393.268	83.7376
373.288	51.338	393.286	83.7414
373.305	51.3403	393.304	83.7452
373.322	51.3427	393.321	83.749
373.339	51.345	393.339	83.7529
373.356	51.3473	393.357	83.7567
373.373	51.3497	393.375	83.7605
373.39	51.352	393.393	83.7643
373.407	51.3543	393.411	83.7681
373.424	51.3566	393.429	83.7719
373.441	51.359	393.446	83.7757
373.458	51.3613	393.464	83.7795
373.475	51.3636	393.482	83.7833
373.492	51.366	393.5	83.7871
373.508	51.3683	393.518	83.7909
373.525	51.3706	393.536	83.7947
373.542	51.373	393.554	83.7985
373.559	51.3753	393.571	83.8023
373.576	51.3776	393.589	83.8061
373.593	51.38	393.607	83.8099
373.61	51.3823	393.625	83.8137
373.627	51.3846	393.643	83.8175
373.644	51.3869	393.661	83.8213
373.661	51.2698	393.679	83.8251
373.678	51.2721	393.696	83.8289
373.695	51.2744	393.714	83.8327
373.712	51.2767	393.732	83.8365
373.729	51.2791	393.75	83.8403
373.746	51.2814	393.768	83.8441
373.763	51.2837	393.786	83.8479
373.78	51.286	393.804	83.8517
373.797	51.2884	393.821	83.8555
373.814	51.2907	393.839	83.8593
373.831	51.293	393.857	83.8631
373.847	51.2953	393.875	83.8669
373.864	51.2977	393.893	83.8707
373.881	51.3	393.911	83.8745
373.898	51.3023	393.929	83.8783
373.915	51.3047	393.946	83.8821
373.932	51.307	393.964	83.8859
373.949	51.3093	393.982	83.8897
373.966	51.3116	394	83.8935
373.983	51.314	394.018	83.8973
374	51.3163	394.036	83.9011
374.017	51.3186	394.054	83.9049
374.034	51.3209	394.071	83.9087
374.051	51.3233	394.089	83.9125
374.068	51.3256	394.107	83.9163
374.085	51.3279	394.125	83.9202
374.102	51.2111	394.143	83.924
374.119	51.2135	394.161	83.9278
374.136	51.2158	394.179	83.9316
374.153	51.2181	394.196	83.9354
374.169	51.2204	394.214	83.9392
374.186	51.2227	394.232	83.943
374.203	51.2251	394.25	83.9468
374.22	51.2274	394.268	83.9506
374.237	51.2297	394.286	83.9544
374.254	51.232	394.304	83.9582
374.271	51.2343	394.321	83.962
374.288	51.2367	394.339	83.9658
374.305	51.239	394.357	83.9696
374.322	51.2413	394.375	83.9734
374.339	51.2436	394.393	83.9772
374.356	51.2459	394.411	83.981
374.373	51.2483	394.429	83.9848
374.39	51.2506	394.446	83.9886
374.407	51.2529	394.464	83.9924
374.424	51.2552	394.482	83.9962
374.441	51.2575	394.5	84
374.458	51.2599	394.518	84.0038
374.475	51.2622	394.536	84.0076
374.492	51.2645	394.554	84.0114
374.508	51.2668	394.571	84.0152
374.525	51.2691	394.589	84.019
374.542	51.2715	394.607	84.0228
374.559	51.2738	394.625	84.0266
374.576	51.2761	394.643	84.0304
374.593	51.2784	394.661	84.0342
374.61	51.2807	394.679	84.038
374.627	51.2831	394.696	84.0418
374.644	51.2854	394.714	84.0456
374.661	51.2877	394.732	84.0494
374.678	51.29	394.75	84.0532
374.695	51.2923	394.768	84.057
374.712	51.2947	394.786	84.0608
374.729	51.297	394.804	84.0646
374.746	51.2993	394.821	84.0684
374.763	51.3016	394.839	84.0722
374.78	51.3039	394.857	84.076
374.797	51.3063	394.875	84.0798
374.814	51.3086	394.893	84.0837
374.831	51.3109	394.911	84.0875
374.847	51.3132	394.929	83.7727
374.864	51.3155	394.946	83.7765
374.881	51.3179	394.964	83.7803
374.898	51.3202	394.982	83.7841
374.915	51.3225	395	83.7879
374.932	51.3248	395.018	83.7917
374.949	51.3271	395.036	83.7955
374.966	51.3295	395.054	83.7992
374.983	51.3318	395.071	83.803
375	51.3341	395.089	83.8068
375.017	51.3364	395.107	83.8106
375.034	51.3387	395.125	83.8144
375.051	51.3411	395.143	83.8182
375.068	51.3434	395.161	83.822
375.085	51.3457	395.179	83.8258
375.102	51.348	395.196	83.8295
375.119	51.3503	395.214	83.8333
375.136	51.3527	395.232	83.8371
375.153	51.355	395.25	83.8409
375.169	51.3573	395.268	83.8447
375.186	51.3596	395.286	83.8485
375.203	51.3619	395.304	83.8523
375.22	51.3643	395.321	83.8561
375.237	51.3666	395.339	83.8598
375.254	51.3689	395.357	83.8636
375.271	51.3712	395.375	83.8674
375.288	51.3735	395.393	83.8712
375.305	51.3759	395.411	83.875
375.322	51.3782	395.429	83.8788
375.339	51.3805	395.446	83.8826
375.356	51.3828	395.464	83.8864
375.373	51.3852	395.482	83.8902
375.39	51.3875	395.5	83.8939
375.407	51.3898	395.518	83.8977
375.424	51.3921	395.536	83.9015
375.441	51.3944	395.554	83.9053
375.458	51.3968	395.571	83.9091
375.475	51.3991	395.589	83.9129
375.492	51.4014	395.607	83.9167
375.508	51.4037	395.625	83.9205
375.525	51.406	395.643	83.9242
375.542	51.4084	395.661	83.928
375.559	51.4107	395.679	83.9318
375.576	51.413	395.696	83.9356
375.593	51.4153	395.714	83.9394
375.61	51.4176	395.732	83.9432
375.627	51.42	395.75	83.947
375.644	51.4223	395.768	83.9508
375.661	51.4246	395.786	83.9545
375.678	51.4269	395.804	83.9583
375.695	51.4292	395.821	83.9621
375.712	51.4316	395.839	83.9659
375.729	51.4339	395.857	83.9697
375.746	51.4362	395.875	83.9735
375.763	51.4385	395.893	83.9773
375.78	51.4408	395.911	83.9811
375.797	51.4432	395.929	83.9848
375.814	51.4455	395.946	83.9886
375.831	51.4478	395.964	83.9924
375.847	51.4501	395.982	83.9962
375.864	51.4524	396	84
375.881	51.4548	396.018	84.0038
375.898	51.4571	396.036	84.0076
375.915	51.4594	396.054	84.0114
375.932	51.4617	396.071	84.0152
375.949	51.464	396.089	84.0189
375.966	51.4664	396.107	84.0227
375.983	51.4687	396.125	84.0265
376	51.471	396.143	84.0303
376.017	51.4733	396.161	84.0341
376.034	51.4756	396.179	84.0379
376.051	51.478	396.196	84.0417
376.068	51.4803	396.214	84.0455
376.085	51.4826	396.232	84.0492
376.102	51.4849	396.25	84.053
376.119	51.4872	396.268	84.0568
376.136	51.4896	396.286	84.0606
376.153	51.4919	396.304	84.0644
376.169	51.4942	396.321	84.0682
376.186	51.4965	396.339	84.072
376.203	51.4988	396.357	84.0758
376.22	51.5012	396.375	84.0795
376.237	51.5035	396.393	84.0833
376.254	51.5058	396.411	83.7698
376.271	51.5081	396.429	83.7736
376.288	51.5104	396.446	83.7774
376.305	51.5128	396.464	83.7811
376.322	51.5151	396.482	83.7849
376.339	51.5174	396.5	83.7887
376.356	51.5197	396.518	83.7925
376.373	51.522	396.536	83.7962
376.39	51.5244	396.554	83.8
376.407	51.5267	396.571	83.8038
376.424	51.529	396.589	83.8075
376.441	51.5313	396.607	83.8113
376.458	51.5336	396.625	83.8151
376.475	51.536	396.643	83.8189
376.492	51.5383	396.661	83.8226
376.508	51.5406	396.679	83.8264
376.525	51.5429	396.696	83.8302
376.542	51.5452	396.714	83.834
376.559	51.5476	396.732	83.8377
376.576	51.5499	396.75	83.8415
376.593	51.5522	396.768	83.8453
376.61	51.5545	396.786	83.8491
376.627	51.5568	396.804	83.8528
376.644	51.5592	396.821	83.8566
376.661	51.5615	396.839	83.8604
376.678	51.5638	396.857	83.8642
376.695	51.5661	396.875	83.8679
376.712	51.5684	396.893	83.8717
376.729	51.5708	396.911	83.8755
376.746	51.5731	396.929	83.5639
376.763	51.5754	396.946	83.5677
376.78	51.5777	396.964	83.5714
376.797	51.58	396.982	83.5752
376.814	51.5824	397	83.5789
376.831	51.5847	397.018	83.5827
376.847	51.587	397.036	83.5865
376.864	51.5893	397.054	83.5902
376.881	51.5916	397.071	83.594
376.898	51.594	397.089	83.5977
376.915	51.5963	397.107	83.6015
370.65	51.5986	397.125	83.6053
370.667	51.6009	397.143	83.609
370.683	51.6032	397.161	83.6128
370.7	51.6056	397.179	83.6165
370.717	51.6079	397.196	83.6203
370.733	51.6102	397.214	83.6241
370.75	51.6125	397.232	83.6278
370.767	51.6148	397.25	83.6316
370.783	51.6172	397.268	83.6353
370.8	51.6195	397.286	83.6391
370.817	51.6218	397.304	83.6429
370.833	51.6241	397.321	83.6466
370.85	51.6265	397.339	83.6504
370.867	51.6288	397.357	83.6541
370.883	51.6311	397.375	83.6579
370.9	51.6334	397.393	83.6617
370.917	51.6357	397.411	83.6654
370.933	51.6381	397.429	83.6692
370.95	51.6404	397.446	83.6729
370.967	51.6427	397.464	83.6767
370.983	51.645	397.482	83.6805
371	51.6473	397.5	83.6842
371.017	51.6497	397.518	83.688
371.033	51.652	397.536	83.6917
371.05	51.6543	397.554	83.6955
371.067	51.6566	397.571	83.6992
371.083	51.6589	397.589	83.703
371.1	51.6613	397.607	83.7068
371.117	51.6636	397.625	83.7105
371.133	51.6659	397.643	83.7143
371.15	51.6682	397.661	83.718
371.167	51.6705	397.679	83.7218
371.183	51.6729	397.696	83.7256
371.2	51.6752	397.714	83.7293
371.217	51.6775	397.732	83.7331
371.233	51.6798	397.75	83.7368
371.25	51.6821	397.768	83.7406
371.267	51.6845	397.786	83.7444
371.283	51.6868	397.804	83.7481
371.3	51.6891	397.821	83.7519
371.317	51.6914	397.839	83.7556
371.333	51.6937	397.857	83.7594
371.35	51.6961	397.875	83.7632
371.367	51.6984	397.893	83.7669
371.383	51.7007	397.911	83.7707
371.4	51.703	397.929	83.7744
371.417	51.7053	397.946	83.7782
371.433	51.7077	397.964	83.4682
371.45	51.71	397.982	83.4719
371.467	51.7123	398	83.4757
371.483	51.7146	398.018	83.4794
371.5	51.7169	398.036	83.4831
371.517	51.7193	398.054	83.4869
371.533	51.7216	398.071	83.4906
371.55	51.7239	398.089	83.4944
371.567	51.7262	398.107	83.4981
371.583	51.7285	398.125	83.5019
371.6	51.7309	398.143	83.5056
371.617	51.7332	398.161	83.5094
371.633	51.7355	398.179	83.5131
371.65	51.7378	398.196	83.5169
371.667	51.7401	398.214	83.5206
371.683	51.7425	398.232	83.5243
371.7	51.7448	398.25	83.5281
371.717	51.7471	398.268	83.5318
371.733	51.7494	398.286	83.5356
371.75	51.7517	398.304	83.5393
371.767	51.7541	398.321	83.5431
371.783	51.7564	398.339	83.5468
371.8	51.7587	398.357	83.5506
371.817	51.761	398.375	83.5543
371.833	51.7633	398.393	83.5581
371.85	51.7657	398.411	83.5618
371.867	51.768	398.429	83.5655
371.883	51.7703	398.446	83.5693
371.9	51.6528	398.464	83.573
371.917	51.6551	398.482	83.5768
371.933	51.6574	398.5	83.5805
371.95	51.6597	398.518	83.5843
371.967	51.662	398.536	83.588
371.983	51.6644	398.554	83.5918
372	51.6667	398.571	83.5955
372.017	51.669	398.589	83.5993
372.033	51.6713	398.607	83.603
372.05	51.6736	398.625	83.6067
372.067	51.6759	398.643	83.6105
372.083	51.6782	398.661	83.6142
372.1	51.6806	398.679	83.618
372.117	51.6829	398.696	83.6217
372.133	51.6852	398.714	83.3134
372.15	51.6875	398.732	83.3172
372.167	51.6898	398.75	83.3209
372.183	51.6921	398.768	83.3246
372.2	51.6944	398.786	83.3284
372.217	51.6968	398.804	83.3321
372.233	51.6991	398.821	83.3358
372.25	51.7014	398.839	83.3396
372.267	51.7037	398.857	83.3433
372.283	51.706	398.875	83.347
372.3	51.7083	398.893	83.3507
372.317	51.7106	398.911	83.3545
372.333	51.713	398.929	83.3582
372.35	51.7153	398.946	83.3619
372.367	51.7176	398.964	83.3657
372.383	51.7199	398.982	83.3694
372.4	51.7222	399	83.3731
372.417	51.7245	399.018	83.3769
372.433	51.7269	399.036	83.3806
372.45	51.7292	399.054	83.3843
372.467	51.7315	399.071	83.3881
372.483	51.7338	399.089	83.3918
372.5	51.7361	399.107	83.3955
372.517	51.7384	399.125	83.3993
372.533	51.7407	399.143	83.403
372.55	51.7431	399.161	83.4067
372.567	51.7454	399.179	83.4104
372.583	51.7477	399.196	83.4142
372.6	51.75	399.214	83.4179
372.617	51.7523	399.232	83.4216
372.633	51.7546	399.25	83.4254
372.65	51.7569	399.268	83.4291
372.667	51.7593	399.286	83.4328
372.683	51.7616	399.304	83.4366
372.7	51.7639	399.321	83.4403
372.717	51.7662	399.339	83.444
372.733	51.7685	399.357	83.4478
372.75	51.7708	399.375	83.4515
372.767	51.7731	399.393	83.4552
372.783	51.7755	399.411	83.459
372.8	51.7778	399.429	83.4627
372.817	51.7801	399.446	83.4664
372.833	51.7824	399.464	83.4701
372.85	51.7847	399.482	83.4739
372.867	51.787	399.5	83.4776
372.883	51.7894	399.518	83.171
372.9	51.7917	399.536	83.1747
372.917	51.794	399.554	83.1784
372.933	51.7963	399.571	83.1822
372.95	51.7986	399.589	83.1859
372.967	51.8009	399.607	83.1896
372.983	51.8032	399.625	83.1933
373	51.8056	399.643	83.197
373.017	51.8079	399.661	83.2007
373.033	51.8102	399.679	83.2045
373.05	51.8125	399.696	83.2082
373.067	51.8148	399.714	83.2119
373.083	51.8171	399.732	83.2156
373.1	51.8194	399.75	83.2193
373.117	51.8218	399.768	83.223
373.133	51.8241	399.786	83.2268
373.15	51.8264	399.804	83.2305
373.167	51.8287	399.821	83.2342
373.183	51.831	399.839	83.2379
373.2	51.8333	399.857	83.2416
373.217	51.8356	399.875	83.2454
373.233	51.838	399.893	83.2491
373.25	51.8403	399.911	83.2528
373.267	51.8426	399.929	83.2565
373.283	51.8449	399.946	83.2602
373.3	51.8472	399.964	83.2639
373.317	51.8495	399.982	83.2677
373.333	51.8519	400	83.2714
373.35	51.8542	400.018	83.2751
373.367	51.8565	400.036	83.2788
373.383	51.8588	400.054	83.2825
373.4	51.8611	400.071	83.2862
373.417	51.8634	400.089	83.29
373.433	51.8657	400.107	83.2937
373.45	51.8681	400.125	83.2974
373.467	51.8704	400.143	83.3011
373.483	51.8727	400.161	83.3048
373.5	51.875	400.179	83.3086
373.517	51.8773	400.196	83.3123
373.533	51.8796	400.214	83.316
373.55	51.8819	400.232	83.3197
373.567	51.8843	400.25	83.3234
373.583	51.8866	400.268	83.3271
373.6	51.8889	400.286	83.3309
373.617	51.8912	400.304	83.3346
