File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
94.3636	32.4375	207.6
94.4545	32.4688	207.8
94.5455	32.5	208
94.6364	32.5313	208.2
94.7273	32.5625	208.4
94.8182	32.5938	208.6
94.9091	32.625	208.8
95	32.6563	209
95.0909	32.6875	209.2
95.1818	32.7188	209.4
95.2727	32.75	209.6
95.3636	32.7813	209.8
95.4545	32.8125	210
95.5455	32.8438	210.2
95.6364	32.875	210.4
95.7273	32.9063	210.6
95.8182	32.9375	210.8
95.9091	32.9688	211
96	33	211.2
96.0909	33.0313	211.4
96.1818	33.0625	211.6
96.2727	33.0938	211.8
96.3636	33.125	212
96.4545	33.1563	212.2
96.5455	33.1875	212.4
96.6364	33.2188	212.6
96.7273	33.25	212.8
96.8182	33.2813	213
96.9091	33.3125	213.2
97	33.3438	213.4
97.0909	33.375	213.6
97.1818	33.4063	213.8
97.2727	33.4375	214
97.3636	33.4688	214.2
97.4545	33.5	214.4
97.5455	33.5313	214.6
97.6364	33.5625	214.8
